"ID","Name_submitted","Overall_score","Name_matched_id","Name_matched","Name_score","Name_matched_rank","Author_submitted","Author_matched","Author_score","Canonical_author","Name_matched_accepted_family","Genus_submitted","Genus_matched","Genus_score","Specific_epithet_submitted","Specific_epithet_matched","Specific_epithet_score","Family_submitted","Family_matched","Family_score","Infraspecific_rank","Infraspecific_epithet_matched","Infraspecific_epithet_score","Infraspecific_rank_2","Infraspecific_epithet_2_matched","Infraspecific_epithet_2_score","Annotations","Unmatched_terms","Name_matched_url","Name_matched_lsid","Phonetic","Taxonomic_status","Accepted_name","Accepted_species","Accepted_name_author","Accepted_name_id","Accepted_name_rank","Accepted_name_url","Accepted_name_lsid","Accepted_family","Overall_score_order","Highertaxa_score_order","Source","Warnings","WarningsEng"
"448","Rhipsalis_teres",0.9,"394141","Rhipsalis teres",1,"species","","",NA,"(Vell.) Steud.","Cactaceae","Rhipsalis","Rhipsalis",1,"teres","teres",1,"","",NA,"","",NA,"","",NA,"","_","https://caryophyllales.org/cdm_dataportal/taxon/e0b8354b-1f2a-424c-8d6d-6ab7f3f1a999","","Y","Accepted","Rhipsalis teres","Rhipsalis teres","(Vell.) Steud.","394141","species","https://caryophyllales.org/cdm_dataportal/taxon/e0b8354b-1f2a-424c-8d6d-6ab7f3f1a999","","Cactaceae","1","1","cact","0",""
"449","Rhipsalis_lindbergiana",0.9,"393996","Rhipsalis lindbergiana",1,"species","","",NA,"K.Schum.","Cactaceae","Rhipsalis","Rhipsalis",1,"lindbergiana","lindbergiana",1,"","",NA,"","",NA,"","",NA,"","_","https://caryophyllales.org/cdm_dataportal/taxon/d13f503d-b663-46e8-bf93-38d2e46b2119","","Y","Accepted","Rhipsalis lindbergiana","Rhipsalis lindbergiana","K.Schum.","393996","species","https://caryophyllales.org/cdm_dataportal/taxon/d13f503d-b663-46e8-bf93-38d2e46b2119","","Cactaceae","1","1","cact","0",""
"450","Rhipsalis_flagelliformis",0.9,"1382452","Rhipsalis flagelliformis",1,"species","","",NA,"N.P.Taylor & Zappi","Cactaceae","Rhipsalis","Rhipsalis",1,"flagelliformis","flagelliformis",1,"","",NA,"","",NA,"","",NA,"","_","https://caryophyllales.org/cdm_dataportal/taxon/278b80e9-6196-4387-ab4c-3f048f52f07c","","Y","Accepted","Rhipsalis flagelliformis","Rhipsalis flagelliformis","N.P.Taylor & Zappi","1382452","species","https://caryophyllales.org/cdm_dataportal/taxon/278b80e9-6196-4387-ab4c-3f048f52f07c","","Cactaceae","1","1","cact","0",""
"451","Rhipsalis_pentaptera",0.9,"1269772","Rhipsalis pentaptera",1,"species","","",NA,"Pfeiff. ex A.Dietr.","Cactaceae","Rhipsalis","Rhipsalis",1,"pentaptera","pentaptera",1,"","",NA,"","",NA,"","",NA,"","_","https://caryophyllales.org/cdm_dataportal/taxon/3680f6f7-de0b-4afd-8665-11a2226c26a2","","Y","Accepted","Rhipsalis pentaptera","Rhipsalis pentaptera","Pfeiff. ex A.Dietr.","1269772","species","https://caryophyllales.org/cdm_dataportal/taxon/3680f6f7-de0b-4afd-8665-11a2226c26a2","","Cactaceae","1","1","cact","0",""
"452","Rhipsalis_pacheco-leonis",0.9,"1207904","Rhipsalis pacheco-leonis",1,"species","","",NA,"Loefgr.","Cactaceae","Rhipsalis","Rhipsalis",1,"pacheco-leonis","pacheco-leonis",1,"","",NA,"","",NA,"","",NA,"","_","https://caryophyllales.org/cdm_dataportal/taxon/3a19c19f-89bf-4a42-a944-77ae980fec88","","Y","Accepted","Rhipsalis pacheco-leonis","Rhipsalis pacheco-leonis","Loefgr.","1207904","species","https://caryophyllales.org/cdm_dataportal/taxon/3a19c19f-89bf-4a42-a944-77ae980fec88","","Cactaceae","1","1","cact","0",""
"453","Rhipsalis_paradoxa",0.9,"394008","Rhipsalis paradoxa",1,"species","","",NA,"(Salm-Dyck ex Pfeiff.) Salm-Dyck","Cactaceae","Rhipsalis","Rhipsalis",1,"paradoxa","paradoxa",1,"","",NA,"","",NA,"","",NA,"","_","https://caryophyllales.org/cdm_dataportal/taxon/1da240b3-5c18-4f5d-a2fa-1f2c9467c189","","Y","Accepted","Rhipsalis paradoxa","Rhipsalis paradoxa","(Salm-Dyck ex Pfeiff.) Salm-Dyck","394008","species","https://caryophyllales.org/cdm_dataportal/taxon/1da240b3-5c18-4f5d-a2fa-1f2c9467c189","","Cactaceae","1","1","cact","0",""
"454","Rhipsalis_pilocarpa",0.9,"394009","Rhipsalis pilocarpa",1,"species","","",NA,"Loefgr.","Cactaceae","Rhipsalis","Rhipsalis",1,"pilocarpa","pilocarpa",1,"","",NA,"","",NA,"","",NA,"","_","https://caryophyllales.org/cdm_dataportal/taxon/6e40f8c7-5048-49c8-ae43-69b20dc892c9","","Y","Accepted","Rhipsalis pilocarpa","Rhipsalis pilocarpa","Loefgr.","394009","species","https://caryophyllales.org/cdm_dataportal/taxon/6e40f8c7-5048-49c8-ae43-69b20dc892c9","","Cactaceae","1","1","cact","0",""
"455","Rhipsalis_campos-portoana",0.9,"394224","Rhipsalis campos-portoana",1,"species","","",NA,"Loefgr.","Cactaceae","Rhipsalis","Rhipsalis",1,"campos-portoana","campos-portoana",1,"","",NA,"","",NA,"","",NA,"","_","https://caryophyllales.org/cdm_dataportal/taxon/b6e718b4-97b5-4faa-a044-6405b94aff83","","Y","Accepted","Rhipsalis campos-portoana","Rhipsalis campos-portoana","Loefgr.","394224","species","https://caryophyllales.org/cdm_dataportal/taxon/b6e718b4-97b5-4faa-a044-6405b94aff83","","Cactaceae","1","1","cact","0",""
"456","Rhipsalis_juengeri",0.9,"394054","Rhipsalis juengeri",1,"species","","",NA,"Barthlott & N.P.Taylor","Cactaceae","Rhipsalis","Rhipsalis",1,"juengeri","juengeri",1,"","",NA,"","",NA,"","",NA,"","_","https://caryophyllales.org/cdm_dataportal/taxon/73d647b4-a39d-4131-81ef-86ed3db16cf9","","Y","Accepted","Rhipsalis juengeri","Rhipsalis juengeri","Barthlott & N.P.Taylor","394054","species","https://caryophyllales.org/cdm_dataportal/taxon/73d647b4-a39d-4131-81ef-86ed3db16cf9","","Cactaceae","1","1","cact","0",""
"457","Rhipsalis_ormindoi",0.9,"1238176","Rhipsalis ormindoi",1,"species","","",NA,"N.P.Taylor & Zappi","Cactaceae","Rhipsalis","Rhipsalis",1,"ormindoi","ormindoi",1,"","",NA,"","",NA,"","",NA,"","_","https://caryophyllales.org/cdm_dataportal/taxon/4b30e558-f1a6-4b11-b058-6288f9d2b462","","Y","Accepted","Rhipsalis ormindoi","Rhipsalis ormindoi","N.P.Taylor & Zappi","1238176","species","https://caryophyllales.org/cdm_dataportal/taxon/4b30e558-f1a6-4b11-b058-6288f9d2b462","","Cactaceae","1","1","cact","0",""
"458","Rhipsalis_pulchra",0.9,"394115","Rhipsalis pulchra",1,"species","","",NA,"Loefgr.","Cactaceae","Rhipsalis","Rhipsalis",1,"pulchra","pulchra",1,"","",NA,"","",NA,"","",NA,"","_","https://caryophyllales.org/cdm_dataportal/taxon/2a685062-59c3-45f0-bee8-2a32754166d5","","Y","Accepted","Rhipsalis pulchra","Rhipsalis pulchra","Loefgr.","394115","species","https://caryophyllales.org/cdm_dataportal/taxon/2a685062-59c3-45f0-bee8-2a32754166d5","","Cactaceae","1","1","cact","0",""
"459","Rhipsalis_burchellii",0.9,"394221","Rhipsalis burchellii",1,"species","","",NA,"Britton & Rose","Cactaceae","Rhipsalis","Rhipsalis",1,"burchellii","burchellii",1,"","",NA,"","",NA,"","",NA,"","_","https://caryophyllales.org/cdm_dataportal/taxon/32c9c67c-c594-473a-a409-adf68e610b03","","Y","Accepted","Rhipsalis burchellii","Rhipsalis burchellii","Britton & Rose","394221","species","https://caryophyllales.org/cdm_dataportal/taxon/32c9c67c-c594-473a-a409-adf68e610b03","","Cactaceae","1","1","cact","0",""
"460","Rhipsalis_cereuscula",0.9,"394210","Rhipsalis cereuscula",1,"species","","",NA,"Haw.","Cactaceae","Rhipsalis","Rhipsalis",1,"cereuscula","cereuscula",1,"","",NA,"","",NA,"","",NA,"","_","https://caryophyllales.org/cdm_dataportal/taxon/483942f8-3b75-45b6-9eba-88eb746416c4","","Y","Accepted","Rhipsalis cereuscula","Rhipsalis cereuscula","Haw.","394210","species","https://caryophyllales.org/cdm_dataportal/taxon/483942f8-3b75-45b6-9eba-88eb746416c4","","Cactaceae","1","1","cact","0",""
"461","Rhipsalis_clavata",0.9,"394214","Rhipsalis clavata",1,"species","","",NA,"F.A.C.Weber","Cactaceae","Rhipsalis","Rhipsalis",1,"clavata","clavata",1,"","",NA,"","",NA,"","",NA,"","_","https://caryophyllales.org/cdm_dataportal/taxon/0c1565d8-3946-4635-89a5-6a2b6d3c5eba","","Y","Accepted","Rhipsalis clavata","Rhipsalis clavata","F.A.C.Weber","394214","species","https://caryophyllales.org/cdm_dataportal/taxon/0c1565d8-3946-4635-89a5-6a2b6d3c5eba","","Cactaceae","1","1","cact","0",""
"462","Rhipsalis_floccosa",0.9,"394029","Rhipsalis floccosa",1,"species","","",NA,"Salm-Dyck ex Pfeiff.","Cactaceae","Rhipsalis","Rhipsalis",1,"floccosa","floccosa",1,"","",NA,"","",NA,"","",NA,"","_","https://caryophyllales.org/cdm_dataportal/taxon/d8075889-65a6-4a06-98b0-cad35a486fb1","","Y","Accepted","Rhipsalis floccosa","Rhipsalis floccosa","Salm-Dyck ex Pfeiff.","394029","species","https://caryophyllales.org/cdm_dataportal/taxon/d8075889-65a6-4a06-98b0-cad35a486fb1","","Cactaceae","1","1","cact","0",""
"463","Rhipsalis_dissimilis",0.9,"394042","Rhipsalis dissimilis",1,"species","","",NA,"(G.Lindb.) K.Schum.","Cactaceae","Rhipsalis","Rhipsalis",1,"dissimilis","dissimilis",1,"","",NA,"","",NA,"","",NA,"","_","https://caryophyllales.org/cdm_dataportal/taxon/310c6816-8718-4eb5-a95c-4b7711982acf","","Y","Accepted","Rhipsalis dissimilis","Rhipsalis dissimilis","(G.Lindb.) K.Schum.","394042","species","https://caryophyllales.org/cdm_dataportal/taxon/310c6816-8718-4eb5-a95c-4b7711982acf","","Cactaceae","1","1","cact","0",""
"464","Rhipsalis_trigona",0.9,"394131","Rhipsalis trigona",1,"species","","",NA,"Pfeiff.","Cactaceae","Rhipsalis","Rhipsalis",1,"trigona","trigona",1,"","",NA,"","",NA,"","",NA,"","_","https://caryophyllales.org/cdm_dataportal/taxon/4d09d6f0-233a-44f0-8d0c-ffa57906c499/synonymy?highlite=45812ef3-20d5-41f9-9003-3ac608641fa7&acceptedFor=45812ef3-20d5-41f9-9003-3ac608641fa7#45812ef3-20d5-41f9-9003-3ac608641fa7","","Y","Synonym","Rhipsalis trigonoides","Rhipsalis trigonoides","(Doweld) N.Korotkova","1383138","species","https://caryophyllales.org/cdm_dataportal/taxon/4d09d6f0-233a-44f0-8d0c-ffa57906c499","","Cactaceae","1","1","cact","0",""
"465","Rhipsalis_puniceodiscus",0.9,"394116","Rhipsalis puniceodiscus",1,"species","","",NA,"G.Lindb.","Cactaceae","Rhipsalis","Rhipsalis",1,"puniceodiscus","puniceodiscus",1,"","",NA,"","",NA,"","",NA,"","_","https://caryophyllales.org/cdm_dataportal/taxon/f610bfb5-de7c-4c8f-86d8-462a6ce8925f","","Y","Accepted","Rhipsalis puniceodiscus","Rhipsalis puniceodiscus","G.Lindb.","394116","species","https://caryophyllales.org/cdm_dataportal/taxon/f610bfb5-de7c-4c8f-86d8-462a6ce8925f","","Cactaceae","1","1","cact","0",""
"466","Rhipsalis_hoelleri",0.9,"394048","Rhipsalis hoelleri",1,"species","","",NA,"Barthlott & N.P.Taylor","Cactaceae","Rhipsalis","Rhipsalis",1,"hoelleri","hoelleri",1,"","",NA,"","",NA,"","",NA,"","_","https://caryophyllales.org/cdm_dataportal/taxon/0b523c5c-7ef2-48b8-9e2d-f2af0a7b6380","","Y","Accepted","Rhipsalis hoelleri","Rhipsalis hoelleri","Barthlott & N.P.Taylor","394048","species","https://caryophyllales.org/cdm_dataportal/taxon/0b523c5c-7ef2-48b8-9e2d-f2af0a7b6380","","Cactaceae","1","1","cact","0",""
"467","Rhipsalis_neves-armondii",0.9,"394015","Rhipsalis neves-armondii",1,"species","","",NA,"K.Schum.","Cactaceae","Rhipsalis","Rhipsalis",1,"neves-armondii","neves-armondii",1,"","",NA,"","",NA,"","",NA,"","_","https://caryophyllales.org/cdm_dataportal/taxon/f69f322e-c1d3-4015-bbf8-8af013c1ce45","","Y","Accepted","Rhipsalis neves-armondii","Rhipsalis neves-armondii","K.Schum.","394015","species","https://caryophyllales.org/cdm_dataportal/taxon/f69f322e-c1d3-4015-bbf8-8af013c1ce45","","Cactaceae","1","1","cact","0",""
"468","Schlumbergera_truncata",0.9,"433311","Schlumbergera truncata",1,"species","","",NA,"(Haw.) Moran","Cactaceae","Schlumbergera","Schlumbergera",1,"truncata","truncata",1,"","",NA,"","",NA,"","",NA,"","_","https://caryophyllales.org/cdm_dataportal/taxon/aa3ddba7-4f84-490f-813e-e16746fb91c3","","Y","Accepted","Schlumbergera truncata","Schlumbergera truncata","(Haw.) Moran","433311","species","https://caryophyllales.org/cdm_dataportal/taxon/aa3ddba7-4f84-490f-813e-e16746fb91c3","","Cactaceae","1","1","cact","0",""
"469","Schlumbergera_orssichiana",0.9,"433314","Schlumbergera orssichiana",1,"species","","",NA,"Barthlott & McMillan","Cactaceae","Schlumbergera","Schlumbergera",1,"orssichiana","orssichiana",1,"","",NA,"","",NA,"","",NA,"","_","https://caryophyllales.org/cdm_dataportal/taxon/e9972ad2-75c4-4933-b775-11915ad85ddb","","Y","Accepted","Schlumbergera orssichiana","Schlumbergera orssichiana","Barthlott & McMillan","433314","species","https://caryophyllales.org/cdm_dataportal/taxon/e9972ad2-75c4-4933-b775-11915ad85ddb","","Cactaceae","1","1","cact","0",""
"470","Schlumbergera_kautskyi",0.9,"433304","Schlumbergera kautskyi",1,"species","","",NA,"(Horobin & McMillan) N.P.Taylor","Cactaceae","Schlumbergera","Schlumbergera",1,"kautskyi","kautskyi",1,"","",NA,"","",NA,"","",NA,"","_","https://caryophyllales.org/cdm_dataportal/taxon/f51c4e60-8ae9-4386-bf8d-0cb6eaa10a68","","Y","Accepted","Schlumbergera kautskyi","Schlumbergera kautskyi","(Horobin & McMillan) N.P.Taylor","433304","species","https://caryophyllales.org/cdm_dataportal/taxon/f51c4e60-8ae9-4386-bf8d-0cb6eaa10a68","","Cactaceae","1","1","cact","0",""
"471","Schlumbergera_russelliana",0.9,"1272024","Schlumbergera russelliana",1,"species","","",NA,"(Hook.) Britton & Rose","Cactaceae","Schlumbergera","Schlumbergera",1,"russelliana","russelliana",1,"","",NA,"","",NA,"","",NA,"","_","https://caryophyllales.org/cdm_dataportal/taxon/ac700390-fb77-4169-ac70-018793fafb2c","","Y","Accepted","Schlumbergera russelliana","Schlumbergera russelliana","(Hook.) Britton & Rose","1272024","species","https://caryophyllales.org/cdm_dataportal/taxon/ac700390-fb77-4169-ac70-018793fafb2c","","Cactaceae","1","1","cact","0",""
"472","Schlumbergera_microsphaerica",0.9,"433301","Schlumbergera microsphaerica",1,"species","","",NA,"(K.Schum.) P.V.Heath","Cactaceae","Schlumbergera","Schlumbergera",1,"microsphaerica","microsphaerica",1,"","",NA,"","",NA,"","",NA,"","_","https://caryophyllales.org/cdm_dataportal/taxon/01d22768-a9ef-4c81-8449-679b294645b1","","Y","Accepted","Schlumbergera microsphaerica","Schlumbergera microsphaerica","(K.Schum.) P.V.Heath","433301","species","https://caryophyllales.org/cdm_dataportal/taxon/01d22768-a9ef-4c81-8449-679b294645b1","","Cactaceae","1","1","cact","0",""
"473","Schlumbergera_opuntioides",0.9,"433308","Schlumbergera opuntioides",1,"species","","",NA,"(Loefgr. & Dusén) D.R.Hunt","Cactaceae","Schlumbergera","Schlumbergera",1,"opuntioides","opuntioides",1,"","",NA,"","",NA,"","",NA,"","_","https://caryophyllales.org/cdm_dataportal/taxon/5e23c87d-c2c8-4f0f-95ba-c3260ed8f28f","","Y","Accepted","Schlumbergera opuntioides","Schlumbergera opuntioides","(Loefgr. & Dusén) D.R.Hunt","433308","species","https://caryophyllales.org/cdm_dataportal/taxon/5e23c87d-c2c8-4f0f-95ba-c3260ed8f28f","","Cactaceae","1","1","cact","0",""
"474","Schlumbergera_lutea",0.9,"1382514","Schlumbergera lutea",1,"species","","",NA,"Calvente & Zappi","Cactaceae","Schlumbergera","Schlumbergera",1,"lutea","lutea",1,"","",NA,"","",NA,"","",NA,"","_","https://caryophyllales.org/cdm_dataportal/taxon/fe335dd6-b4de-4320-b3af-da5412c409ed","","Y","Accepted","Schlumbergera lutea","Schlumbergera lutea","Calvente & Zappi","1382514","species","https://caryophyllales.org/cdm_dataportal/taxon/fe335dd6-b4de-4320-b3af-da5412c409ed","","Cactaceae","1","1","cact","0",""
"475","Lepismium_lorentzianum",0.9,"1223193","Lepismium lorentzianum",1,"species","","",NA,"(Griseb.) Barthlott","Cactaceae","Lepismium","Lepismium",1,"lorentzianum","lorentzianum",1,"","",NA,"","",NA,"","",NA,"","_","https://caryophyllales.org/cdm_dataportal/taxon/35545231-a136-4342-8585-71bd9148fea3","","Y","Accepted","Lepismium lorentzianum","Lepismium lorentzianum","(Griseb.) Barthlott","1223193","species","https://caryophyllales.org/cdm_dataportal/taxon/35545231-a136-4342-8585-71bd9148fea3","","Cactaceae","1","1","cact","0",""
"476","Lepismium_warmingianum",0.9,"352900","Lepismium warmingianum",1,"species","","",NA,"(K.Schum.) Barthlott","Cactaceae","Lepismium","Lepismium",1,"warmingianum","warmingianum",1,"","",NA,"","",NA,"","",NA,"","_","https://caryophyllales.org/cdm_dataportal/taxon/c2e3ad12-aae4-4921-8b29-d89275de7c6a","","Y","Accepted","Lepismium warmingianum","Lepismium warmingianum","(K.Schum.) Barthlott","352900","species","https://caryophyllales.org/cdm_dataportal/taxon/c2e3ad12-aae4-4921-8b29-d89275de7c6a","","Cactaceae","1","1","cact","0",""
"477","Lepismium_houlletianum",0.9,"352813","Lepismium houlletianum",1,"species","","",NA,"(Lem.) Barthlott","Cactaceae","Lepismium","Lepismium",1,"houlletianum","houlletianum",1,"","",NA,"","",NA,"","",NA,"","_","https://caryophyllales.org/cdm_dataportal/taxon/fe8c8b88-5633-4504-8b7e-7c7358edbbb4","","Y","Accepted","Lepismium houlletianum","Lepismium houlletianum","(Lem.) Barthlott","352813","species","https://caryophyllales.org/cdm_dataportal/taxon/fe8c8b88-5633-4504-8b7e-7c7358edbbb4","","Cactaceae","1","1","cact","0",""
"478","Lepismium_cruciforme",0.9,"352822","Lepismium cruciforme",1,"species","","",NA,"(Vell.) Miq.","Cactaceae","Lepismium","Lepismium",1,"cruciforme","cruciforme",1,"","",NA,"","",NA,"","",NA,"","_","https://caryophyllales.org/cdm_dataportal/taxon/1a101e5d-dac9-4b46-86b7-4728f767464d","","Y","Accepted","Lepismium cruciforme","Lepismium cruciforme","(Vell.) Miq.","352822","species","https://caryophyllales.org/cdm_dataportal/taxon/1a101e5d-dac9-4b46-86b7-4728f767464d","","Cactaceae","1","1","cact","0",""
"479","Lepismium_lumbricoides",0.9,"352825","Lepismium lumbricoides",1,"species","","",NA,"(Lem.) Barthlott","Cactaceae","Lepismium","Lepismium",1,"lumbricoides","lumbricoides",1,"","",NA,"","",NA,"","",NA,"","_","https://caryophyllales.org/cdm_dataportal/taxon/22248937-5d63-4294-a825-1381df51c7ea","","Y","Accepted","Lepismium lumbricoides","Lepismium lumbricoides","(Lem.) Barthlott","352825","species","https://caryophyllales.org/cdm_dataportal/taxon/22248937-5d63-4294-a825-1381df51c7ea","","Cactaceae","1","1","cact","0",""
"480","Hatiora_cylindrica",0.9,"1241326","Hatiora cylindrica",1,"species","","",NA,"Britton & Rose","Cactaceae","Hatiora","Hatiora",1,"cylindrica","cylindrica",1,"","",NA,"","",NA,"","",NA,"","_","https://caryophyllales.org/cdm_dataportal/taxon/8940f8c6-7f4f-4bf3-920b-be7fa90ce09c/synonymy?highlite=bd7d46e9-1a5f-4c0a-9cd0-dd2699dc1125&acceptedFor=bd7d46e9-1a5f-4c0a-9cd0-dd2699dc1125#bd7d46e9-1a5f-4c0a-9cd0-dd2699dc1125","","Y","Synonym","Hatiora salicornioides fo. cylindrica","Hatiora salicornioides","(Britton & Rose) Süpplie","1379743","forma","https://caryophyllales.org/cdm_dataportal/taxon/8940f8c6-7f4f-4bf3-920b-be7fa90ce09c","","Cactaceae","1","1","cact","0",""
"481","Hatiora_salicornioides",0.9,"708542","Hatiora salicornioides",1,"species","","",NA,"(Haw.) Britton & Rose","Cactaceae","Hatiora","Hatiora",1,"salicornioides","salicornioides",1,"","",NA,"","",NA,"","",NA,"","_","https://caryophyllales.org/cdm_dataportal/taxon/4995d8f0-ced4-494f-a1e2-f71495821d9c","","Y","Accepted","Hatiora salicornioides","Hatiora salicornioides","(Haw.) Britton & Rose","708542","species","https://caryophyllales.org/cdm_dataportal/taxon/4995d8f0-ced4-494f-a1e2-f71495821d9c","","Cactaceae","1","1","cact","0",""
"482","Hatiora_herminiae",0.9,"708540","Hatiora herminiae",1,"species","","",NA,"(Porto & A.Cast.) Backeb. ex Barthlott","Cactaceae","Hatiora","Hatiora",1,"herminiae","herminiae",1,"","",NA,"","",NA,"","",NA,"","_","https://caryophyllales.org/cdm_dataportal/taxon/a0a8ed44-8a01-4cb0-be59-f0f0d91d8012","","Y","Accepted","Hatiora herminiae","Hatiora herminiae","(Porto & A.Cast.) Backeb. ex Barthlott","708540","species","https://caryophyllales.org/cdm_dataportal/taxon/a0a8ed44-8a01-4cb0-be59-f0f0d91d8012","","Cactaceae","1","1","cact","0",""
"483","Schlumbergera_rosea",0.9,"1382519","Schlumbergera rosea",1,"species","","",NA,"(Lagerh.) Calvente & Zappi","Cactaceae","Schlumbergera","Schlumbergera",1,"rosea","rosea",1,"","",NA,"","",NA,"","",NA,"","_","https://caryophyllales.org/cdm_dataportal/taxon/bd91164c-d15c-4477-9b94-8659408df82d/synonymy?highlite=25af2a08-5120-48e7-84a8-403c65d18283&acceptedFor=25af2a08-5120-48e7-84a8-403c65d18283#25af2a08-5120-48e7-84a8-403c65d18283","","Y","Synonym","Rhipsalidopsis rosea","Rhipsalidopsis rosea","(Lagerh.) Britton & Rose","1270791","species","https://caryophyllales.org/cdm_dataportal/taxon/bd91164c-d15c-4477-9b94-8659408df82d","","Cactaceae","1","1","cact","0",""
"484","Schlumbergera_gaertneri",0.9,"1204681","Schlumbergera gaertneri",1,"species","","",NA,"(Regel) Britton & Rose","Cactaceae","Schlumbergera","Schlumbergera",1,"gaertneri","gaertneri",1,"","",NA,"","",NA,"","",NA,"","_","https://caryophyllales.org/cdm_dataportal/taxon/ef95116a-4e87-4285-8ba8-15b37c6c38ce/synonymy?highlite=829ebd98-da07-437b-b6f6-ef2eac26a1c6&acceptedFor=829ebd98-da07-437b-b6f6-ef2eac26a1c6#829ebd98-da07-437b-b6f6-ef2eac26a1c6","","Y","Synonym","Rhipsalidopsis gaertneri","Rhipsalidopsis gaertneri","(Regel) Linding.","1382424","species","https://caryophyllales.org/cdm_dataportal/taxon/ef95116a-4e87-4285-8ba8-15b37c6c38ce","","Cactaceae","1","1","cact","0",""
"485","Eriosyce_sociabilis",0.9,"668689","Eriosyce sociabilis",1,"species","","",NA,"(F.Ritter) Katt.","Cactaceae","Eriosyce","Eriosyce",1,"sociabilis","sociabilis",1,"","",NA,"","",NA,"","",NA,"","_","https://caryophyllales.org/cdm_dataportal/taxon/4d79226d-3d89-45df-87e9-33a5cea279a6","","Y","Accepted","Eriosyce sociabilis","Eriosyce sociabilis","(F.Ritter) Katt.","668689","species","https://caryophyllales.org/cdm_dataportal/taxon/4d79226d-3d89-45df-87e9-33a5cea279a6","","Cactaceae","1","1","cact","0",""
"486","Eriosyce_occulta",0.9,"668665","Eriosyce occulta",1,"species","","",NA,"Katt.","Cactaceae","Eriosyce","Eriosyce",1,"occulta","occulta",1,"","",NA,"","",NA,"","",NA,"","_","https://caryophyllales.org/cdm_dataportal/taxon/af5b99e4-1c96-44e6-bfc0-1dd4a2095e31","","Y","Accepted","Eriosyce occulta","Eriosyce occulta","Katt.","668665","species","https://caryophyllales.org/cdm_dataportal/taxon/af5b99e4-1c96-44e6-bfc0-1dd4a2095e31","","Cactaceae","1","1","cact","0",""
